godina;oib;naziv;iznos_eur;broj_isplata;udio_posto
2025;82752153530;ZAGREBINSPEKT D.O.O.;1112.50;2;0.00
2025;10270967156;PRINTERA GRUPA DOO GRAFIČKA PROIZVODNJA I TRGOVINA;1107.50;1;0.00
2025;94275561661;ORONTIUS DOO ZA TRGOVINU I USLUGE;1104.00;1;0.00
2025;28797113989;H(RANA);1100.00;1;0.00
2025;54459816781;DOBROVOLJNO VATROGASNO DRUŠTVO BUZIN;1100.00;1;0.00
2025;58358923567;UDRUGA ZA AUTIZAM I OSTALE NEURODIVERGENTNOSTI ASK;1100.00;1;0.00
2025;31608194500;CRESCAT DOO;1095.16;1;0.00
2025;26217708909;SOLARIS D.D.;1083.60;2;0.00
2025;47007059561;TOWN SIGHT JDOO;1080.00;1;0.00
2025;70951823096;DV DJEČJI SAN;1080.00;3;0.00
2025;01158686369;DJEČJI VRTIĆ MALI PRIJATELJI;1080.00;3;0.00
2025;31890369785;SITOTIS TISKARA KARLUŠIĆ DOO ZA GRAFIČKU DJELATNOST;1062.50;1;0.00
2025;53339237141;MAXSIMPLE JDOO;1062.50;1;0.00
2025;62750394385;AUTO - HRVATSKA D.O.O.- STANICA ZA TEH.PREGLED VOZILA RIJEKA;1061.00;23;0.00
2025;85031837779;INOVINE D.D.;1060.00;2;0.00
2025;62588918891;IVIČEK DOO;1056.00;1;0.00
2025;42721290987;UMJETNIČKA ORGANIZACIJA RIKŠAFILM;1050.00;1;0.00
2025;48978886870;UDRUGA MAKETARA HRVATSKIH BRANITELJA DOMOVINSKOG RATA;1044.00;1;0.00
2025;71176740176;KLALEDA D.O.O.;1032.50;1;0.00
2025;93830136269;VMD SERVIS DOO;1015.95;13;0.00
2025;36233544501;GRAĐEVINSKI RADOVI D.O.O.;1010.00;4;0.00
2025;65569406218;DV KAPLJICA;1008.68;2;0.00
2025;43805471123;HRVATSKO UDRUŽENJE ZA CHRONOVU BOLEST I ULCEROZNI KOLITIS;1000.00;1;0.00
2025;66078036556;VJEŠTAK D.O.O. ZA VJEŠTAČENJE I DRUGE USLUGE;1000.00;1;0.00
2025;09377481666;GOSPODARSKI LIST DD;1000.00;2;0.00
2025;95770186528;OEL LAETUS D.O.O.;1000.00;1;0.00
2025;91091923820;TAEKWONDO KLUB SUSEDGRAD SOKOL;1000.00;1;0.00
2025;71127634672;TAI VORTA;1000.00;2;0.00
2025;76262593640;INSTITUT ZA STEM EDUKACIJU I AFTERSCHOOL PROGRAME;1000.00;1;0.00
2025;33587819328;CONCEPT ABK DOO;1000.00;1;0.00
2025;68800865154;HRVATSKI CENTAR ZA ISTRAŽIVAČKO NOVINARSTVO I SLOBODU MEDIJA;1000.00;1;0.00
2025;06674378579;KONSTRUKTA DOO;1000.00;1;0.00
2025;94004143931;PASE ZAGREB CONSULTING DOO;1000.00;1;0.00
2025;03981250245;NULA TRI GO DOO ZA DIZAJN;1000.00;1;0.00
2025;18940471354;UDRUGA ALKO APSTINENATA DUBRAVA CENTAR I;1000.00;1;0.00
2025;15116335069;PLATFORMA HR. ŽUP. I GRAD. ZA SMANJENJE RIZIKA OD KATASTROFA;1000.00;2;0.00
2025;67025642845;ANDRO INTERNACIONAL D.O.O.;997.50;1;0.00
2025;49756433865;GAJ GRUPA D.O.O. ZA TRGOVINU I USLUGE;995.41;2;0.00
2025;32787730056;UDRUGA POSLODAVACA U ZDRAVSTVU HRVATSKE;990.00;2;0.00
2025;01842858987;TAMBURAŠKI SASTAV NI 5 NI 6;990.00;1;0.00
2025;14659862131;GREGIĆ ADVISORY DOO;975.00;1;0.00
2025;17974548041;INDUSTRIJSKA MJERENJA DOO;975.00;2;0.00
2025;35067158852;M B SEMINAR DOO;962.50;4;0.00
2025;11374156664;Z - EL D.O.O. ZA PROMET ELEKTRONIČKIM KOMPONENTAMA;958.28;3;0.00
2025;64942661827;GRAD JASTREBARSKO;956.26;2;0.00
2025;99144587644;ING EKSPERT D.O.O.;945.00;1;0.00
2025;98470399801;FORMEL DOO;945.00;1;0.00
2025;78043520516;STEGA TISAK D.O.O.;931.88;1;0.00
2025;01942351600;MI2 STUDIO DOO ZA PROJEKTIRANJE TRGOVINU I USLUGE;930.00;1;0.00
2025;14406266414;ADRIATIC TRAVEL & TRADE DOO;926.00;1;0.00
2025;38981878272;I P S JDOO;900.00;1;0.00
2025;29091031016;LEPTIR-BITI DOO;900.00;1;0.00
2025;40332346074;UDRUGA UMIROVLJENIKA JAKUŠEVEC HRELIĆ;900.00;1;0.00
2025;82513385036;NOGOMETNI KLUB BLATO;900.00;1;0.00
2025;19702615933;VICTOR ENERGY DOO;900.00;1;0.00
2025;08278545377;FIRE BROTHERS DOO;899.00;1;0.00
2025;73735886955;CARTA MAGICA DOO ZA TRGOVINU I USLUGE;897.36;1;0.00
2025;19973542832;WEBPOWER ADRIA DOO;887.50;6;0.00
2025;36036279818;FLINK D.O.O.;886.91;1;0.00
2025;58843087891;AGENCIJA ZA KOMERCIJALNU DJELATNOST PRO.,USL. I TRG. D.O.O.;882.55;6;0.00
2025;70427667907;MURMUR ARHITEKTURE DOO;875.44;1;0.00
2025;23359164583;METEOR GRUPA - LABUD DOO;875.00;1;0.00
2025;09758463513;GIFTICO DOO;873.70;1;0.00
2025;86231081842;PETRIĆ I KAJIĆ ODVJETNIČKO DRUŠTVO DOO;845.35;1;0.00
2025;91448726740;ASTREJA PLUS D.O.O.;838.44;3;0.00
2025;74887997071;TEHNO MAG DOO;829.96;1;0.00
2025;09201087238;COMPING D.O.O.;829.50;5;0.00
2025;58389924351;POGREBNO PODUZEĆE ZAGREB D.O.O.;829.50;5;0.00
2025;51572924444;VIRTUAL D.O.O.;812.50;1;0.00
2025;50284776047;TAMBURAŠKI SASTAV PRESTO;800.00;1;0.00
2025;08954544114;DRUŠTVO GRAĐEVINSKIH INŽENJERA ZAGREB;800.00;1;0.00
2025;75592902483;KLUB MLADIH TEHNIČARA GORNJI GRAD;800.00;1;0.00
2025;87337408652;DRUŠTVO ZA POPULARIZACIJU ZNANOSTI VINKO DVORAK;800.00;1;0.00
2025;98254475563;SATIRA DOO;795.16;3;0.00
2025;06855487087;MT MJERNA TEHNIKA D.O.O.;787.50;2;0.00
2025;11986338639;INSTITUT ZA DRUŠTVENA ISTRAŽIVANJA SVEUČILIŠTA U ZAGREBU;782.00;1;0.00
2025;31147921878;IKARPLAST D.D.;781.00;26;0.00
2025;59964152545;MIKRONIS D O O;774.00;1;0.00
2025;67998311121;KRISTALNO ČISTO DOO;771.19;1;0.00
2025;04236338614;ENERGO BIOMASA DOO;767.00;1;0.00
2025;49733628869;BINĐO D.O.O. ZA USLUŽNE DJELATNOSTI U ŠUMARSTVU I GRAĐEVINA.;762.50;1;0.00
2025;92313875544;STUDIO DORTI DOO ZA USLUGE I TRGOVINU;754.38;1;0.00
2025;51709192747;GRAĐANSKA UDRUGA DUGAVE;750.00;1;0.00
2025;60629252994;EQUI VET DOO ZA USLUGE;750.00;3;0.00
2025;25308026432;UMJETNIČKA ORGANIZACIJA PROJEKT;750.00;2;0.00
2025;38503502855;NOGOMETNI KLUB ĆIRO BLAŽEVIĆ ACADEMY;750.00;1;0.00
2025;38442933576;EKONOMSKO TEHNIČKI PROJEKT DOO;750.00;1;0.00
2025;72912838369;KAZALIŠNA DRUŽINA TEATAR PRESTIGE;750.00;1;0.00
2025;59859453451;HOĆEMO PRAVEDNO;750.00;1;0.00
2025;29625629048;SAN BOX DOO ZA TRGOVINU I USLUGE;744.38;2;0.00
2025;34993239589;SEECP TURIZAM DOO;720.35;1;0.00
2025;27208467122;SVEUČILIŠTE U ZAGREBU EKONOMSKI FAKULTET;720.00;17;0.00
2025;76221238110;PROMET D.O.O. ZA PRIJEVOZ PUTNIKA MAKARSKA;702.00;24;0.00
2025;96371000697;SVEUČILIŠTE U OSIJEKU PREHRAMBENO TEHNOLOŠKI FAKULTET OSIJEK;700.00;2;0.00
2025;14155634297;PARTNER GRADNJA D.O.O.;700.00;1;0.00
2025;09587187627;STATOM DOO;700.00;1;0.00
2025;65282539610;ZAVIČAJNO DRUŠTVO VIROVITIČANA U ZAGREBU;700.00;1;0.00
2025;52186644974;BILUX DOO;687.50;1;0.00
2025;30778480816;ARCHERY POINT JDOO;680.00;1;0.00
2025;10604441351;AUTO MOTO KLUB KRIŽEVCI;680.00;24;0.00
2025;79643248889;IN TRI DOO ZA MULTIMEDIJALNE DJELATNOSTI;660.00;1;0.00
2025;60523674656;PRO SLAP DIZAJN JDOO;658.75;1;0.00
2025;95186057663;DESKON PROJEKTIRANJE JDOO;650.00;1;0.00
2025;70108447975;NAKLADA SLAP IZDAVAČKI I GRAFIČKO DOO;647.31;1;0.00
2025;10489645447;GLINA PROMET DOO;641.25;1;0.00
2025;11725503561;DJEČJI VRTIĆ MASLAČAK;640.00;2;0.00
2025;76149261107;PROZIRNI NAMJEŠTAJ DOO;631.25;1;0.00
2025;42522821718;EDZ ELEKTRONIČKO DRUŠTVO ZAGREB;630.00;1;0.00
2025;80771247859;STRUCTURING DOO;627.12;1;0.00
2025;40627607407;PUĆO D.O.O.;626.69;2;0.00
2025;21142433552;EURO DIJAMANT DOO;625.00;1;0.00
2025;91100547771;LUXOR GRUPA DOO ZA USLUGE;625.00;1;0.00
2025;04269148903;PLAVI PROSTOR DOO;621.40;13;0.00
2025;66445126397;MATE D.O.O. ZA MARKETING TEHNOLOGIJA;600.90;2;0.00
2025;62084414176;NJEMAČKA ŠKOLSKA UDRUGA;600.00;1;0.00
2025;70495514263;MLADI ZA BREZOVICU;600.00;2;0.00
2025;78021427188;F - B TOURS D.O.O. ZA TRGOVINU, USLUGE I PUTNIČKA AGENCIJA;600.00;1;0.00
2025;20493474222;AGOGA CENTAR ZA SPORT I REKREACIJU;600.00;1;0.00
2025;88316173290;UMJETNIČKA ORGANIZACIJA MAXIMUM;600.00;2;0.00
2025;47256166855;KRONIKE VELIKE GORICE DOO;600.00;1;0.00
2025;38304616284;OPĆINSKI SUD U PULI POLA;600.00;1;0.00
2025;94989605030;KRAŠ DD;599.50;1;0.00
2025;80570130360;METALIKA DOO;595.10;1;0.00
2025;80096790804;VINDIJA TRGOVINA DOO;594.27;1;0.00
2025;44138062462;VINDIJA D.D.;594.26;1;0.00
2025;95562949871;CENTAR ZA RAČUNOVODSTVO I FINANCIJE D.O.O.;583.40;2;0.00
2025;56930405488;SLAVONIJATRANS TEHNIČKI PREGLEDI D.O.O.;581.00;24;0.00
2025;22938688079;AG PROJEKT DOO;571.71;1;0.00
2025;76598425509;MATIĆ DOO;566.06;9;0.00
2025;89811416156;RADNO PRAVO ROSIP D.O.O.;565.00;2;0.00
2025;63420097130;O TOURS PCO DOO;556.00;2;0.00
2025;53848806583;OSOR PROMET D.O.O.;554.35;1;0.00
2025;92795490907;MEDECINC DU MONDE ASBL-DOKTERS VAN DE WERELD VZW;550.00;1;0.00
2025;25767144455;PLANET IX DOO;542.50;1;0.00
2025;76842508189;ZAGREBAČKE PEKARNE KLARA D.D.;541.12;12;0.00
2025;05957540364;ŠAHOVSKI KLUB VRSTUN;540.00;1;0.00
2025;37322381288;O K TEH DOO ZA TRGOVINU I USLUGE;539.98;1;0.00
2025;54597133705;KIT DOO ZA TRGOVINU I USLUGE;521.24;1;0.00
2025;55828087505;PROADRIA DOO;520.60;2;0.00
2025;67873793120;BIKE TOURS ZAGREB JDOO;517.50;1;0.00
2025;95009391308;KLEK COMMERCE D.O.O. ZA TRGOVINU I USLUGE;503.00;24;0.00
2025;43952000920;UMJETNIČKA ORGANIZACIJA SHOOMA;500.00;1;0.00
2025;90481313264;INTRADOS PROJEKT DOO;500.00;1;0.00
2025;54510417195;BASSI OBRT ZA USLUŽNE DJELATNOSTI VL LUKA BIŠĆAN;500.00;1;0.00
2025;16495188637;ART CON I ING DOO;500.00;1;0.00
2025;36900094215;MEĐUNARODNA AKADEMIJA ODRŽIVOG RAZVOJA;500.00;1;0.00
2025;02229990068;GOGING DOO;500.00;1;0.00
2025;49410722599;PETNAESTA UMJETNOST DOO ZA TV I FILMSKU PRODUKCIJU;500.00;1;0.00
2025;97493922891;FOLKLORNI ANSAMBL TUROPOLJE;500.00;1;0.00
2025;88300141132;UDRUGA ZA PROMICANJE I RAZVOJ ŠAHA MAT U 2;500.00;1;0.00
2025;29904594015;CENTAR DO;500.00;1;0.00
2025;02059736476;IDA DIDACTA D.O.O.;497.87;2;0.00
2025;15880565001;GURMAN DOO;494.80;1;0.00
2025;63634588885;ME ET ME DOO ZA USLUGE TURISTIČKA AGENCIJA;493.00;1;0.00
2025;09248242550;UDRUGA RAČUNOVOĐA  FINANCIJSKIH DJELATNIKA;490.00;2;0.00
2025;24929691978;DVOR TRAKOŠĆAN;490.00;1;0.00
2025;43369687715;LUXUS SPORT DOO ZA TRGOVINU I USLUGE;475.00;1;0.00
2025;90723880314;PAPYRUS DOO ZA TRGOVINU I USLUGE;474.79;1;0.00
2025;52278424824;INFORMATIKA SISTEMI DOO;473.36;1;0.00
2025;78759188952;OLYMPIA VODICE DD;471.20;2;0.00
2025;61970000850;UDRUGA LASTIN REP;470.00;1;0.00
2025;65413332216;MAJC DOO;468.75;1;0.00
2025;00438631100;PIXEL STUDIO D.O.O.;462.10;1;0.00
2025;81273950425;PROJECTUS GRUPA DOO;459.78;1;0.00
2025;41849057634;INTEGRA DOO;450.00;1;0.00
2025;43034249665;ELOQUENTIA OBRT ZA PREVOĐENJE I INT USLUGE VL DENIS PAVIĆ;450.00;2;0.00
2025;52516630471;DOBROVOLJNO VATROGASNO DRUŠTVO TRPUCI;450.00;1;0.00
2025;67939934253;STRELJAČKO DRUŠTVO KUPINEČKI KRALJEVEC;450.00;1;0.00
2025;53690373236;NOGOMETNI KLUB DRAGONOŽEC;450.00;1;0.00
2025;95868917219;ODVJETNIČKO DRUŠTVO VUKINA I PARTNERI DOO;450.00;1;0.00
2025;55374795340;MIRKO HVALA JDOO ZA VJEŠTAČENJA I USLUGE;449.21;1;0.00
2025;41317489366;HEP PLIN DOO;446.62;24;0.00
2025;94766180676;CONVENTUS CREDO DOO;440.00;1;0.00
2025;26826437822;INTEROMNIA DOO;438.96;2;0.00
2025;56096703931;UDRUGA NAŠA PIKICA;430.00;1;0.00
2025;77197933387;GANIMA DOO;429.25;1;0.00
2025;82603658285;NEOVET DOO ZA VETERINARSKU DJELATNOST;425.00;3;0.00
2025;83997642580;ARENA CENTAR ZAGREB  DOO;421.40;1;0.00
2025;14666659478;LUMUS LOGISTIKA JDOO;420.00;1;0.00
2025;06916431329;SUNCE HOTELI DD;420.00;1;0.00
2025;07928840919;PORIV JDOO;411.25;2;0.00
2025;18603636274;TEHNOPRAH DOO;408.75;1;0.00
2025;79014493590;DOMATO LD DOO;406.25;2;0.00
2025;88826408293;AUTOSERVISNI CENTAR D.D.;406.00;24;0.00
2025;68581456127;HRVATSKI AUTOKLUB - TEMELJNI AUTOKLUB VARAŽDIN;405.00;24;0.00
2025;46897060061;BP -DIG DOO;405.00;1;0.00
2025;49182241027;HOTEL TRAKOŠĆAN DOO;404.77;1;0.00
2025;34681350689;GLAS GRAĐANSKO LIBERALNI SAVEZ;400.00;1;0.00
2025;20271438695;DOBROVOLJNO VATROGASNO DRUŠTVO BELOVAR;400.00;2;0.00
2025;79358074021;DOBROVOLJNO VATROGASNO DRUŠTVO KAŠINA GORNJA;400.00;2;0.00
2025;36315621653;NANOSEC TRADE JDOO ZA TRGOVINU I USLUGE;400.00;1;0.00
2025;34380325084;GEO ZIK JDOO;399.87;1;0.00
2025;27921976652;NOVA FORMA DOO ZA PROIZVODNJU PROMET I USLUGE;399.65;1;0.00
2025;31375495391;PENTA D.O.O.;396.00;1;0.00
2025;62767157304;UTILIUM DOO TRGOVINA I USLUGE;394.90;1;0.00
2025;65638061875;SUPERKNJIŽARA DOO ZA TRGOVINU I USLUGE;390.02;1;0.00
2025;28370392421;AK VINKOVCI;390.00;21;0.00
2025;82935099849;ŽIVI BAR DOO;378.28;1;0.00
2025;00620826722;TENDERI D.O.O. OBRADA I DISTRIBUCIJA PODATAKA;377.84;1;0.00
2025;56822948795;SAVEZ ENERGETIČARA HRVATSKE;376.25;3;0.00
2025;29981688032;KOMUNIKACIJE PLUS D.O.O.;375.00;1;0.00
2025;27381849425;LABO DOO;375.00;1;0.00
2025;69882918953;FOODFEST DOO;370.00;3;0.00
2025;92679326191;BENKOVO DOO;370.00;2;0.00
2025;21634912096;KAVALA DOO;364.20;1;0.00
2025;14064365692;PROLUFT ISUŠIVANJE DOO;362.50;1;0.00
2025;22413472900;MINISTARSTVO GOSPODARSTVA I ODRŽIVOG RAZVOJA;362.00;3;0.00
2025;29824444539;MASTER MEDIA DOO ZA USLUGE;360.00;1;0.00
2025;54576376096;HERZ D.D.;358.00;24;0.00
2025;63701153601;ART MATERIJAL, D.O.O. ZA TRGOVINU;356.26;1;0.00
2025;71642207963;BAUHAUS-ZAGREB K.D.;351.68;1;0.00
2025;89104907543;KOTURALJAŠKI KLUB MEDVEŠČAK;350.00;1;0.00
2025;35561336239;JSN COMON DOO;350.00;1;0.00
2025;16772879606;MALI ŠAHISTI DOO;350.00;1;0.00
2025;52608448846;UDRUGA ZA PROMICANJE AKTIVNOG NAČINA ŽIVOTA ODRASLIH OSOBA;350.00;1;0.00
2025;00912607863;UVIJEK VRIJEDNI DOO;340.70;1;0.00
2025;65237870203;AMERIČKA MEĐUNARODNA ŠKOLA U ZAGREBU;340.00;1;0.00
2025;37731280508;APPA 365 DOO;340.00;1;0.00
2025;81978173962;KAIROS IZDAVAŠTVO D.O.O.;337.05;2;0.00
2025;61420757013;AUTO KLUB NOVA GRADIŠKA;336.00;24;0.00
2025;15912171307;BOLJI UPRAVITELJ ZGRADA JDOO;319.40;4;0.00
2025;88645558956;MDM UPRAVLJANJE DOO;313.96;20;0.00
2025;84874223202;LOVAC TRGOVINA VELEPRODAJA D.O.O;312.50;1;0.00
2025;22351243521;MALI PARTY JDOO;312.50;1;0.00
2025;23073828879;GODJI DOO ZA SAVJETOVANJE I USLUGE;312.50;1;0.00
2025;41396589417;GRANDIS DOO;312.50;1;0.00
2025;74228338976;AVITEH DOO;311.75;2;0.00
2025;48123137525;SMART BIZ DOO;311.25;1;0.00
2025;37553848651;LANIŠTE D.O.O. ZA GRADITELJSTVO I USLUGE;311.06;1;0.00
2025;80171853973;HITCHTONE MUSIC & PROMOTION;300.00;1;0.00
2025;94139426897;USTANOVA ZA ZDRAVSTVENU SKRB PROFOZIĆ;300.00;5;0.00
2025;71381714109;PLESNI CENTAR ZAGREB DOO ZA PLESNE DJEL USL I TRGOVINU;300.00;1;0.00
2025;44845612948;CREADISO DOO;300.00;1;0.00
2025;55141567365;UČILIŠTE EU PROJEKTI;300.00;1;0.00
2025;25170721692;PRINT STUDIO D.O.O.;299.50;1;0.00
2025;10044285421;AUTO KLUB HVAR;298.00;24;0.00
2025;69924559109;RADVISORY JDOO;296.00;2;0.00
2025;24134265432;MARTOM FLORA DOO;295.84;1;0.00
2025;58839546584;HOTEL OSIJEK DOO ZA TURIZAM;292.92;2;0.00
2025;72908368249;OPĆINA OMIŠALJ;291.05;11;0.00
2025;28674400422;AUTOSLAVONIJA D.D. ZA TRG.,POPRAVAK I ODRŽ. MOTORNIH VOZILA;286.00;25;0.00
2025;46377257342;KLINIČKI BOLNIČKI CENTAR ZAGREB;284.90;10;0.00
2025;40081859293;IGLU ŠPORT D.O.O. ZA TRGOVINU, USLUGE I PROZVODNJU;279.60;1;0.00
2025;57500462912;HRVATSKE AUTOCESTE D.O.O.;279.56;3;0.00
2025;32874587842;DRAGER SAFETY D.O.O.;275.78;1;0.00
2025;75444587892;PAMIGO DOO;271.60;1;0.00
2025;54350123718;MOVA SERVIS DOO;268.25;1;0.00
2025;58933898865;BRIŠAR SERVIS D.O.O.;265.60;1;0.00
2025;37357453647;AGENCIJA APPA DOO;265.00;2;0.00
2025;58203211592;PAN-PEK D.O.O.;262.40;1;0.00
2025;43505502369;METROPOLITAN HRVATSKA DOO;260.00;1;0.00
2025;70472000715;BALON CENTAR DOO ZA USLUGE;255.00;1;0.00
2025;57812223496;AUTOMAT CAFFE DOO;255.00;1;0.00
2025;34695138237;M SAN GRUPA DOO;250.00;1;0.00
2025;45763429642;DJEČJI VRTIĆ CIPELICA;247.50;3;0.00
2025;61160611372;AGROSERVIS STP DOO;242.00;24;0.00
2025;05461674840;BUG  D.O.O.;240.00;3;0.00
2025;02156897147;PINO KONZALTING DOO;231.25;1;0.00
2025;85987073424;TEAM PRINT DOO;225.00;1;0.00
2025;48567510815;BRODIĆ PROMET D.O.O.;225.00;1;0.00
2025;77351182595;LINK 2 D.O.O. ZA PROJEKT.,PROIZ. I MONT. EL. NAD. I IN. SUS.;225.00;1;0.00
2025;81709522951;SUPRA PRIND PUBLIC DOO ZA USLUGE;225.00;1;0.00
2025;90263048519;ELZAS D.O.O.;222.75;1;0.00
2025;82822119818;SEPTUM DOO;222.00;1;0.00
2025;55462057999;MV LOGISTIC DOO;220.00;1;0.00
2025;49721702445;AUTOPRIJEVOZ D.D.;218.00;23;0.00
2025;33949636978;TRAVAŠ I PARTNERI ODVJETNIČKO DRUŠTVO DOO;214.05;1;0.00
2025;24796394086;ŠKOLSKE NOVINE D.O.O.;210.00;2;0.00
2025;56373381765;LEKATRON DOO;206.25;1;0.00
2025;38110026192;ZAGREBAČKI ODBOJKAŠKI SAVEZ;200.00;1;0.00
2025;67238074847;DOBROVOLJNO VATROGASNO DRUŠTVO BLAGUŠA;200.00;1;0.00
2025;06880630974;DOBROVOLJNO VATROGASNO DRUŠTVO KOBILJAK;200.00;1;0.00
2025;57881852421;KB DOO ZA PROIZVODNJU I TRGOVINU;195.44;1;0.00
2025;87950783661;HRVATSKA REGULATORNA AGENCIJA ZA MREŽNE DJELATNOSTI;195.06;3;0.00
2025;61037058902;MAGIC OMENS DOO ZA TRGOVINU I USLUGE;194.00;1;0.00
2025;33650879020;PAMETNA KUĆA DOO;192.00;1;0.00
2025;56956156104;METAL- PROJEKT D.O.O.;190.00;1;0.00
2025;14426038690;DOMINION DOO;187.50;1;0.00
2025;44839495381;GOLDTOURS DOO;185.00;1;0.00
2025;08263388075;UDRUGA PRAVNIKA U ZDRAVSTVU;180.00;1;0.00
2025;85264201698;ATLETSKI KLUB MAKSIMIR;175.00;1;0.00
2025;00756356319;HM PROMOTION DOO ZA INFORMACIJSKE TEHNOLOGIJE;173.13;2;0.00
2025;78790858154;MEDICINSKA NAKLADA D.O.O.;167.20;1;0.00
2025;76656069231;ODVJETNIK DRAŽEN JERKOVIĆ;164.72;1;0.00
2025;37268254106;GRADSKA LJEKARNA ZAGREB;162.95;1;0.00
2025;26416570803;SVEUČILIŠTE J J STROSSMAYERA U OSIJEKU - PRAVNI FAKULTET;162.00;6;0.00
2025;23950119865;HOTEL VARAŽDIN DOO;159.52;1;0.00
2025;50263490046;ROMBIKE SERVISI I USLUGE JDOO;154.00;1;0.00
2025;91090634935;AUTOKLUB SUPETAR;153.00;1;0.00
2025;91361450490;ZAGREBAČKI BUBNJARI;150.00;1;0.00
2025;95098435767;VENI VOCALIS DOO;149.00;1;0.00
2025;67315925657;BARNJAK STIPO;147.00;1;0.00
2025;51794570679;HUZRM;140.00;1;0.00
2025;36941458821;CENTAR KOVAČIĆ D.O.O.;139.00;22;0.00
2025;23988915754;ROMOS COMMERCE DOO;136.46;1;0.00
2025;91653777677;INTERVEKTOR DOO;134.63;1;0.00
2025;09931144729;ODVJETNIČKO DRUŠTVO TODTLING I PARTNERI DOO;133.38;1;0.00
2025;64125437677;PONIKVE VODA D.O.O.;133.20;12;0.00
2025;29400498330;STANICA ZA TEHNIČKI PREGLED VOZILA D.O.O. - PITOMAČA;133.00;24;0.00
2025;61452840082;IZDAVAČKA KUĆA POSLOVNA LITERATURA D.O.O.;131.04;1;0.00
2025;32603881196;AUTOPROMET D.D.;128.00;20;0.00
2025;69410598395;CENTAR ZA PROFESIONALNU REHABILITACIJU ZAGREB;127.44;1;0.00
2025;42718923078;AUTO KLUB NAŠICE;127.00;22;0.00
2025;27566638716;BONUS OPINIO DOO;126.00;1;0.00
2025;77434030734;ŠTAJDUHAR I JUREC BARAS ODVJETNIČKO DRUŠTVO DOO;125.00;2;0.00
2025;31581956726;PROMO VECTOR DOO;121.00;1;0.00
2025;62462242629;VG VODOOPSKRBA D.O.O.;120.18;12;0.00
2025;68387692968;PINERO DOO ZA MARKETING I POSREDOVANJE;120.00;1;0.00
2025;68755468505;HOTEL SPLIT DD;118.72;1;0.00
2025;99333100809;STANICA ZA TEHNIČKI PREGLED VOZILA BLATO DOO;116.00;20;0.00
2025;99702507717;HRVATSKI SAVJET ZA ZELENU GRADNJU;112.50;1;0.00
2025;36974788949;TELEGRAM MEDIA GRUPA D.O.O.ZA IZDAVAŠTVO I PRUŽANJE INT.USL.;108.99;2;0.00
2025;47681661111;ARTO DOO;108.00;1;0.00
2025;03289395043;NUCLEUS DOO;104.90;1;0.00
2025;49501583140;ŠTOKIĆ TOMISLAV;103.60;1;0.00
2025;11314928010;DINO I LUKA DOO;100.00;1;0.00
2025;34016189309;SVEUČILIŠNI RAČUNSKI CENTAR SRCE;88.00;1;0.00
2025;00966532199;VD JAVNOG BILJEŽNIKA IVAN VULJANIĆ;87.50;7;0.00
2025;94124811986;DM-DROGERIE MARKT DOO;86.19;1;0.00
2025;94443043935;UPI - 2M PLUS D.O.O.;82.84;2;0.00
2025;49090390961;BALDINISTUDIO DOO;80.00;1;0.00
2025;28221820465;AUTO KLUB PAZIN;80.00;19;0.00
2025;18603084012;VAL SAVJETOVANJE DOO;80.00;1;0.00
2025;85821188970;ARANEA MALOPRODAJA DOO ZA TRGOVINU I USLUGE;79.00;1;0.00
2025;02958272670;HRVATSKI ZAVOD ZA ZDRAVSTVENO OSIGURANJE;76.51;2;0.00
2025;65553879500;HGSPOT GRUPA DOO;73.71;1;0.00
2025;17231519023;KAZNIONICA U VALTURI ODJEL ZA RAD I STRUKOVNU IZOBRAZBU;72.00;22;0.00
2025;67154708735;ESC 1 DOO U STEČAJU;67.85;1;0.00
2025;98828194905;ISTYLE DOO;65.96;1;0.00
2025;38453148181;JADROLINIJA;65.20;1;0.00
2025;30777726033;FLIBA DOO;63.70;1;0.00
2025;74500888901;POSIFLEX DOO;62.50;1;0.00
2025;24783614642;BONIĆ DRAŽEN;60.00;1;0.00
2025;81700550832;REPUBLIKA HRVATSKA MINISTARSTVO UPRAVE;60.00;2;0.00
2025;90449789256;FRIGO & CO DOO;57.60;1;0.00
2025;67131617872;DS SMITH BELIŠĆE CROATIA DOO;57.00;20;0.00
2025;85266453930;JAVNI BILJEŽNIK ANDREJA LEVATIĆ MARIN;56.68;2;0.00
2025;22341026596;SVEUČILIŠTE VERN;53.08;2;0.00
2025;50090625176;M.E.P. D.O.O.;52.65;1;0.00
2025;38027917553;VD JAVNOG BILJEŽNIKA TOMISLAV GAROFULIĆ;50.00;4;0.00
2025;79989039179;DURTECH GROUP DOO;49.80;3;0.00
2025;09674238936;M S DOO;49.00;1;0.00
2025;21688419865;CMC GROUP DOO;48.00;1;0.00
2025;78866932443;OPĆINSKI SUD U ZADRU;45.46;1;0.00
2025;71259740533;FAKULTET KEMIJSKOG INŽENJERSTVA I TEHNOLOGIJE;40.00;1;0.00
2025;26093119930;SVEUČILIŠTE U RIJECI EKONOMSKI FAKULTET;39.82;2;0.00
2025;29113541841;VODOOPSKRBA I ODVODNJA ZAPREŠIĆ D.O.O.;39.72;12;0.00
2025;13439120211;BINA ISTRA DD;38.40;2;0.00
2025;18180861064;ZAHVALE I SJEĆANJA DOO;37.74;3;0.00
